seq_id,source,type,start,end,score,strand,phase,attributes
NC_036790.1,Gnomon,gene,24797546,24799726,.,-,.,ID=gene-LOC112435509;Dbxref=GeneID:112435509;Name=LOC112435509;gbkey=Gene;gene=LOC112435509;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,24814362,24828757,.,-,.,ID=gene-lg11h8orf37;Dbxref=GeneID:101482522;Name=lg11h8orf37;gbkey=Gene;gene=lg11h8orf37;gene_biotype=protein_coding
NC_036790.1,tRNAscan-SE,gene,24829664,24829745,.,-,.,ID=gene-trnas-aga-4;Dbxref=GeneID:111500583;Name=trnas-aga;gbkey=Gene;gene=trnas-aga;gene_biotype=tRNA
NC_036790.1,Gnomon,gene,24833152,24836865,.,-,.,ID=gene-cd83;Dbxref=GeneID:101482806;Name=cd83;gbkey=Gene;gene=cd83;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24846173,24877376,.,-,.,ID=gene-LOC101483364;Dbxref=GeneID:101483364;Name=LOC101483364;gbkey=Gene;gene=LOC101483364;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24878447,24885847,.,-,.,ID=gene-snrnp48;Dbxref=GeneID:101483670;Name=snrnp48;gbkey=Gene;gene=snrnp48;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24889990,24899182,.,+,.,ID=gene-LOC101483957;Dbxref=GeneID:101483957;Name=LOC101483957;gbkey=Gene;gene=LOC101483957;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24918712,24939249,.,+,.,ID=gene-LOC101478989;Dbxref=GeneID:101478989;Name=LOC101478989;gbkey=Gene;gene=LOC101478989;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24939286,24946662,.,-,.,ID=gene-LOC101474605;Dbxref=GeneID:101474605;Name=LOC101474605;gbkey=Gene;gene=LOC101474605;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24954715,24955940,.,+,.,ID=gene-LOC112435588;Dbxref=GeneID:112435588;Name=LOC112435588;gbkey=Gene;gene=LOC112435588;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24963505,24970105,.,-,.,ID=gene-rrnad1;Dbxref=GeneID:101475172;Name=rrnad1;gbkey=Gene;gene=rrnad1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24970514,24975843,.,+,.,ID=gene-isg20l2;Dbxref=GeneID:101475467;Name=isg20l2;gbkey=Gene;gene=isg20l2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24981394,25008477,.,+,.,ID=gene-LOC101475969;Dbxref=GeneID:101475969;Name=LOC101475969;gbkey=Gene;gene=LOC101475969;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25010396,25016103,.,-,.,ID=gene-LOC101476643;Dbxref=GeneID:101476643;Name=LOC101476643;gbkey=Gene;gene=LOC101476643;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25029309,25038065,.,+,.,ID=gene-LOC101476914;Dbxref=GeneID:101476914;Name=LOC101476914;gbkey=Gene;gene=LOC101476914;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25077119,25092556,.,-,.,ID=gene-LOC101477204;Dbxref=GeneID:101477204;Name=LOC101477204;gbkey=Gene;gene=LOC101477204;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,25121037,25222976,.,+,.,ID=gene-mef2d;Dbxref=GeneID:101477395;Name=mef2d;gbkey=Gene;gene=mef2d;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25233859,25241797,.,-,.,ID=gene-LOC101479744;Dbxref=GeneID:101479744;Name=LOC101479744;gbkey=Gene;gene=LOC101479744;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25242862,25247351,.,+,.,ID=gene-LOC101480025;Dbxref=GeneID:101480025;Name=LOC101480025;gbkey=Gene;gene=LOC101480025;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25253956,25255869,.,+,.,ID=gene-LOC106675287;Dbxref=GeneID:106675287;Name=LOC106675287;gbkey=Gene;gene=LOC106675287;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25260058,25265109,.,+,.,ID=gene-LOC112435577;Dbxref=GeneID:112435577;Name=LOC112435577;gbkey=Gene;gene=LOC112435577;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25293464,25296804,.,+,.,ID=gene-LOC101480321;Dbxref=GeneID:101480321;Name=LOC101480321;gbkey=Gene;gene=LOC101480321;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25305048,25314247,.,+,.,ID=gene-LOC101480603;Dbxref=GeneID:101480603;Name=LOC101480603;gbkey=Gene;gene=LOC101480603;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25337046,25352495,.,+,.,ID=gene-capn7;Dbxref=GeneID:101479560;Name=capn7;gbkey=Gene;gene=capn7;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25356179,25386818,.,-,.,ID=gene-sh3bp5;Dbxref=GeneID:101481084;Name=sh3bp5;gbkey=Gene;gene=sh3bp5;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25420441,25421578,.,-,.,ID=gene-LOC112435578;Dbxref=GeneID:112435578;Name=LOC112435578;gbkey=Gene;gene=LOC112435578;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25426944,25431631,.,-,.,ID=gene-mettl6;Dbxref=GeneID:101480124;Name=mettl6;gbkey=Gene;gene=mettl6;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25431810,25437008,.,+,.,ID=gene-eaf1;Dbxref=GeneID:101481384;Name=eaf1;gbkey=Gene;gene=eaf1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25439625,25473748,.,-,.,ID=gene-bmper;Dbxref=GeneID:101481679;Name=bmper;gbkey=Gene;gene=bmper;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25487410,25664854,.,-,.,ID=gene-bbs9;Dbxref=GeneID:101482162;Name=bbs9;gbkey=Gene;gene=bbs9;gene_biotype=protein_coding
NC_036790.1,tRNAscan-SE,gene,25665500,25665571,.,-,.,ID=gene-trnap-agg-5;Dbxref=GeneID:111500798;Name=trnap-agg;gbkey=Gene;gene=trnap-agg;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,25666003,25666074,.,-,.,ID=gene-trnap-agg-6;Dbxref=GeneID:111500799;Name=trnap-agg;gbkey=Gene;gene=trnap-agg;gene_biotype=tRNA
NC_036790.1,Gnomon,gene,25666808,25683206,.,-,.,ID=gene-nt5c3a;Dbxref=GeneID:101482837;Name=nt5c3a;gbkey=Gene;gene=nt5c3a;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25708564,25709132,.,-,.,ID=gene-LOC112435605;Dbxref=GeneID:112435605;Name=LOC112435605;gbkey=Gene;gene=LOC112435605;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,25714841,25719945,.,-,.,ID=gene-dctn3;Dbxref=GeneID:101483504;Name=dctn3;gbkey=Gene;gene=dctn3;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25719974,25769620,.,+,.,ID=gene-atg5;Dbxref=GeneID:101480416;Name=atg5;gbkey=Gene;gene=atg5;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25790084,25813856,.,-,.,ID=gene-prdm1;Dbxref=GeneID:101483799;Name=prdm1;gbkey=Gene;gene=prdm1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25887746,25889896,.,+,.,ID=gene-LOC106675284;Dbxref=GeneID:106675284;Name=LOC106675284;gbkey=Gene;gene=LOC106675284;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,25890036,25891786,.,+,.,ID=gene-LOC106675286;Dbxref=GeneID:106675286;Name=LOC106675286;gbkey=Gene;gene=LOC106675286;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,25938860,25941044,.,-,.,ID=gene-LOC101484270;Dbxref=GeneID:101484270;Name=LOC101484270;gbkey=Gene;gene=LOC101484270;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,25941827,25963998,.,-,.,ID=gene-LOC101484533;Dbxref=GeneID:101484533;Name=LOC101484533;gbkey=Gene;gene=LOC101484533;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26131033,26137633,.,+,.,ID=gene-LOC101464250;Dbxref=GeneID:101464250;Name=LOC101464250;gbkey=Gene;gene=LOC101464250;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26137637,26141486,.,-,.,ID=gene-lysmd1;Dbxref=GeneID:101464527;Name=lysmd1;gbkey=Gene;gene=lysmd1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26140913,26145161,.,+,.,ID=gene-scnm1;Dbxref=GeneID:101465007;Name=scnm1;gbkey=Gene;gene=scnm1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26147683,26163420,.,-,.,ID=gene-tmod4;Dbxref=GeneID:101463754;Name=tmod4;gbkey=Gene;gene=tmod4;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26218266,26220243,.,-,.,ID=gene-LOC101488044;Dbxref=GeneID:101488044;Name=LOC101488044;gbkey=Gene;gene=LOC101488044;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26221205,26229082,.,-,.,ID=gene-ensa;Dbxref=GeneID:101487776;Name=ensa;gbkey=Gene;gene=ensa;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26229252,26274860,.,+,.,ID=gene-hormad1;Dbxref=GeneID:101486717;Name=hormad1;gbkey=Gene;gene=hormad1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26275627,26288212,.,-,.,ID=gene-LOC101485929;Dbxref=GeneID:101485929;Name=LOC101485929;gbkey=Gene;gene=LOC101485929;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26290279,26291401,.,+,.,ID=gene-LOC112435527;Dbxref=GeneID:112435527;Name=LOC112435527;gbkey=Gene;gene=LOC112435527;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,26293014,26298730,.,-,.,ID=gene-LOC106675288;Dbxref=GeneID:106675288;Name=LOC106675288;gbkey=Gene;gene=LOC106675288;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26305205,26313281,.,-,.,ID=gene-LOC105940410;Dbxref=GeneID:105940410;Name=LOC105940410;gbkey=Gene;gene=LOC105940410;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26317171,26329188,.,-,.,ID=gene-LOC101486434;Dbxref=GeneID:101486434;Name=LOC101486434;gbkey=Gene;gene=LOC101486434;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26343414,26360953,.,+,.,ID=gene-LOC101485296;Dbxref=GeneID:101485296;Name=LOC101485296;gbkey=Gene;gene=LOC101485296;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26366931,26408859,.,+,.,ID=gene-LOC101484813;Dbxref=GeneID:101484813;Name=LOC101484813;gbkey=Gene;gene=LOC101484813;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26524192,26671248,.,+,.,ID=gene-LOC101465295;Dbxref=GeneID:101465295;Name=LOC101465295;gbkey=Gene;gene=LOC101465295;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26730617,26748261,.,+,.,ID=gene-ptpn23;Dbxref=GeneID:101466170;Name=ptpn23;gbkey=Gene;gene=ptpn23;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26751448,26781546,.,-,.,ID=gene-scap;Dbxref=GeneID:101480708;Name=scap;gbkey=Gene;gene=scap;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26783807,26786434,.,-,.,ID=gene-elp6;Dbxref=GeneID:101466469;Name=elp6;gbkey=Gene;gene=elp6;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26798676,26857619,.,-,.,ID=gene-cspg5;Dbxref=GeneID:101466746;Name=cspg5;gbkey=Gene;gene=cspg5;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26870090,26877915,.,-,.,ID=gene-LOC101480993;Dbxref=GeneID:101480993;Name=LOC101480993;gbkey=Gene;gene=LOC101480993;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26883680,26914418,.,-,.,ID=gene-smarcc1;Dbxref=GeneID:101481287;Name=smarcc1;gbkey=Gene;gene=smarcc1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26916185,26920181,.,+,.,ID=gene-LOC101481567;Dbxref=GeneID:101481567;Name=LOC101481567;gbkey=Gene;gene=LOC101481567;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26929848,26936413,.,+,.,ID=gene-LOC105940419;Dbxref=GeneID:105940419;Name=LOC105940419;gbkey=Gene;gene=LOC105940419;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26939228,26945602,.,+,.,ID=gene-LOC101481859;Dbxref=GeneID:101481859;Name=LOC101481859;gbkey=Gene;gene=LOC101481859;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26946805,26950966,.,+,.,ID=gene-LOC105940423;Dbxref=GeneID:105940423;Name=LOC105940423;gbkey=Gene;gene=LOC105940423;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26952615,26959205,.,+,.,ID=gene-LOC101482163;Dbxref=GeneID:101482163;Name=LOC101482163;gbkey=Gene;gene=LOC101482163;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26960714,26964450,.,+,.,ID=gene-LOC105941118;Dbxref=GeneID:105941118;Name=LOC105941118;gbkey=Gene;gene=LOC105941118;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,26964503,26993248,.,-,.,ID=gene-dpy19l1;Dbxref=GeneID:101467616;Name=dpy19l1;gbkey=Gene;gene=dpy19l1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27078300,27092155,.,+,.,ID=gene-tbx20;Dbxref=GeneID:101468111;Name=tbx20;gbkey=Gene;gene=tbx20;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27104178,27113633,.,-,.,ID=gene-LOC101482460;Dbxref=GeneID:101482460;Name=LOC101482460;gbkey=Gene;gene=LOC101482460;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27114378,27118451,.,-,.,ID=gene-LOC101468599;Dbxref=GeneID:101468599;Name=LOC101468599;gbkey=Gene;gene=LOC101468599;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27220369,27226810,.,+,.,ID=gene-ankmy2;Dbxref=GeneID:101468898;Name=ankmy2;gbkey=Gene;gene=ankmy2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27228186,27230009,.,-,.,ID=gene-lrrc72;Dbxref=GeneID:101469205;Name=lrrc72;gbkey=Gene;gene=lrrc72;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27237044,27239360,.,+,.,ID=gene-sostdc1;Dbxref=GeneID:101469497;Name=sostdc1;gbkey=Gene;gene=sostdc1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27240952,27300140,.,+,.,ID=gene-ispd;Dbxref=GeneID:101469765;Name=ispd;gbkey=Gene;gene=ispd;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27339624,27350204,.,+,.,ID=gene-meox2;Dbxref=GeneID:101470443;Name=meox2;gbkey=Gene;gene=meox2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27353204,27400898,.,+,.,ID=gene-agmo;Dbxref=GeneID:101470736;Name=agmo;gbkey=Gene;gene=agmo;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27421147,27423553,.,+,.,ID=gene-LOC106676038;Dbxref=GeneID:106676038;Name=LOC106676038;gbkey=Gene;gene=LOC106676038;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27443358,27523905,.,+,.,ID=gene-dgkb;Dbxref=GeneID:101471019;Name=dgkb;gbkey=Gene;gene=dgkb;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27528576,27550928,.,+,.,ID=gene-etv1;Dbxref=GeneID:101471299;Name=etv1;gbkey=Gene;gene=etv1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27618599,27622377,.,-,.,ID=gene-arl4a;Dbxref=GeneID:101471987;Name=arl4a;gbkey=Gene;gene=arl4a;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27752924,27755187,.,-,.,ID=gene-LOC105941116;Dbxref=GeneID:105941116;Name=LOC105941116;gbkey=Gene;gene=LOC105941116;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27764578,27792411,.,+,.,ID=gene-vwde;Dbxref=GeneID:101472762;Name=vwde;gbkey=Gene;gene=vwde;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27792539,27795995,.,-,.,ID=gene-LOC101472468;Dbxref=GeneID:101472468;Name=LOC101472468;gbkey=Gene;gene=LOC101472468;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27799384,27809751,.,-,.,ID=gene-tmem106b;Dbxref=GeneID:101473054;Name=tmem106b;gbkey=Gene;gene=tmem106b;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,27870158,28081506,.,+,.,ID=gene-LOC101473848;Dbxref=GeneID:101473848;Name=LOC101473848;gbkey=Gene;gene=LOC101473848;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28063486,28116038,.,-,.,ID=gene-LOC105941119;Dbxref=GeneID:105941119;Name=LOC105941119;gbkey=Gene;gene=LOC105941119;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,28086121,28102251,.,+,.,ID=gene-LOC101473352;Dbxref=GeneID:101473352;Name=LOC101473352;gbkey=Gene;gene=LOC101473352;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28121138,28133223,.,+,.,ID=gene-LOC101475073;Dbxref=GeneID:101475073;Name=LOC101475073;gbkey=Gene;gene=LOC101475073;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28137921,28164329,.,-,.,ID=gene-LOC101475373;Dbxref=GeneID:101475373;Name=LOC101475373;gbkey=Gene;gene=LOC101475373;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28165690,28179322,.,-,.,ID=gene-mios;Dbxref=GeneID:101476167;Name=mios;gbkey=Gene;gene=mios;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28180014,28204822,.,+,.,ID=gene-col28a1;Dbxref=GeneID:101475873;Name=col28a1;gbkey=Gene;gene=col28a1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28204850,28217142,.,-,.,ID=gene-LOC101484154;Dbxref=GeneID:101484154;Name=LOC101484154;gbkey=Gene;gene=LOC101484154;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28218482,28219905,.,+,.,ID=gene-LOC101476644;Dbxref=GeneID:101476644;Name=LOC101476644;gbkey=Gene;gene=LOC101476644;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,28220009,28243942,.,-,.,ID=gene-sept7;Dbxref=GeneID:101476835;Name=sept7;gbkey=Gene;gene=sept7;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28246465,28269345,.,+,.,ID=gene-nek10;Dbxref=GeneID:101477302;Name=nek10;gbkey=Gene;gene=nek10;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28271261,28288861,.,-,.,ID=gene-LOC101478141;Dbxref=GeneID:101478141;Name=LOC101478141;gbkey=Gene;gene=LOC101478141;gene_biotype=protein_coding
NC_036790.1,tRNAscan-SE,gene,28323624,28323695,.,-,.,ID=gene-trnaq-uug-3;Dbxref=GeneID:112435615;Name=trnaq-uug;gbkey=Gene;gene=trnaq-uug;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28323847,28323918,.,+,.,ID=gene-trnad-guc-11;Dbxref=GeneID:112435614;Name=trnad-guc;gbkey=Gene;gene=trnad-guc;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28324501,28324573,.,+,.,ID=gene-trnav-uac-4;Dbxref=GeneID:111501019;Name=trnav-uac;gbkey=Gene;gene=trnav-uac;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28325158,28325230,.,+,.,ID=gene-trnav-cac-5;Dbxref=GeneID:112435619;Name=trnav-cac;gbkey=Gene;gene=trnav-cac;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28325693,28325764,.,-,.,ID=gene-trnaq-cug-6;Dbxref=GeneID:112435616;Name=trnaq-cug;gbkey=Gene;gene=trnaq-cug;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28325916,28325987,.,+,.,ID=gene-trnad-guc-12;Dbxref=GeneID:112435620;Name=trnad-guc;gbkey=Gene;gene=trnad-guc;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28326570,28326642,.,+,.,ID=gene-trnav-aac-9;Dbxref=GeneID:112435607;Name=trnav-aac;gbkey=Gene;gene=trnav-aac;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28327226,28327298,.,+,.,ID=gene-trnav-cac-6;Dbxref=GeneID:112435608;Name=trnav-cac;gbkey=Gene;gene=trnav-cac;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28327761,28327832,.,-,.,ID=gene-trnaq-cug-7;Dbxref=GeneID:111501012;Name=trnaq-cug;gbkey=Gene;gene=trnaq-cug;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28327984,28328055,.,+,.,ID=gene-trnad-guc-13;Dbxref=GeneID:111501017;Name=trnad-guc;gbkey=Gene;gene=trnad-guc;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28337027,28337099,.,+,.,ID=gene-trnav-cac-7;Dbxref=GeneID:112435609;Name=trnav-cac;gbkey=Gene;gene=trnav-cac;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28337547,28337618,.,-,.,ID=gene-trnaq-cug-8;Dbxref=GeneID:112435617;Name=trnaq-cug;gbkey=Gene;gene=trnaq-cug;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28337767,28337838,.,+,.,ID=gene-trnad-guc-14;Dbxref=GeneID:112435610;Name=trnad-guc;gbkey=Gene;gene=trnad-guc;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28338408,28338480,.,+,.,ID=gene-trnav-aac-10;Dbxref=GeneID:112435611;Name=trnav-aac;gbkey=Gene;gene=trnav-aac;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28339064,28339136,.,+,.,ID=gene-trnav-cac-8;Dbxref=GeneID:111501018;Name=trnav-cac;gbkey=Gene;gene=trnav-cac;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28339592,28339663,.,-,.,ID=gene-trnaq-cug-9;Dbxref=GeneID:112435618;Name=trnaq-cug;gbkey=Gene;gene=trnaq-cug;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28339811,28339882,.,+,.,ID=gene-trnad-guc-15;Dbxref=GeneID:112435612;Name=trnad-guc;gbkey=Gene;gene=trnad-guc;gene_biotype=tRNA
NC_036790.1,tRNAscan-SE,gene,28340448,28340520,.,+,.,ID=gene-trnav-uac-5;Dbxref=GeneID:112435613;Name=trnav-uac;gbkey=Gene;gene=trnav-uac;gene_biotype=tRNA
NC_036790.1,Gnomon,gene,28342486,28363467,.,-,.,ID=gene-LOC101467053;Dbxref=GeneID:101467053;Name=LOC101467053;gbkey=Gene;gene=LOC101467053;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28368088,28554595,.,-,.,ID=gene-LOC101464846;Dbxref=GeneID:101464846;Name=LOC101464846;gbkey=Gene;gene=LOC101464846;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28561812,28582247,.,-,.,ID=gene-LOC101464564;Dbxref=GeneID:101464564;Name=LOC101464564;gbkey=Gene;gene=LOC101464564;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28584937,28617399,.,+,.,ID=gene-LOC101463702;Dbxref=GeneID:101463702;Name=LOC101463702;gbkey=Gene;gene=LOC101463702;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28617467,28627652,.,-,.,ID=gene-dnase2;Dbxref=GeneID:101487997;Name=dnase2;gbkey=Gene;gene=dnase2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28629052,28632099,.,-,.,ID=gene-LOC101487523;Dbxref=GeneID:101487523;Name=LOC101487523;gbkey=Gene;gene=LOC101487523;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28632944,28643893,.,+,.,ID=gene-LOC101487230;Dbxref=GeneID:101487230;Name=LOC101487230;gbkey=Gene;gene=LOC101487230;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28648525,28649595,.,+,.,ID=gene-LOC101486944;Dbxref=GeneID:101486944;Name=LOC101486944;gbkey=Gene;gene=LOC101486944;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28660119,28667400,.,+,.,ID=gene-LOC101485792;Dbxref=GeneID:101485792;Name=LOC101485792;gbkey=Gene;gene=LOC101485792;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28668637,28670469,.,-,.,ID=gene-LOC101485513;Dbxref=GeneID:101485513;Name=LOC101485513;gbkey=Gene;gene=LOC101485513;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28675868,28689113,.,-,.,ID=gene-LOC101484750;Dbxref=GeneID:101484750;Name=LOC101484750;gbkey=Gene;gene=LOC101484750;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28689237,28694077,.,-,.,ID=gene-LOC101485038;Dbxref=GeneID:101485038;Name=LOC101485038;gbkey=Gene;gene=LOC101485038;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28695714,28705375,.,+,.,ID=gene-tap1;Dbxref=GeneID:101484302;Name=tap1;gbkey=Gene;gene=tap1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28709990,28721751,.,+,.,ID=gene-LOC101483845;Dbxref=GeneID:101483845;Name=LOC101483845;gbkey=Gene;gene=LOC101483845;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28736143,28741139,.,+,.,ID=gene-LOC101483542;Dbxref=GeneID:101483542;Name=LOC101483542;gbkey=Gene;gene=LOC101483542;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28746446,28870387,.,-,.,ID=gene-LOC101483263;Dbxref=GeneID:101483263;Name=LOC101483263;gbkey=Gene;gene=LOC101483263;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28879245,28885011,.,+,.,ID=gene-LOC101472894;Dbxref=GeneID:101472894;Name=LOC101472894;gbkey=Gene;gene=LOC101472894;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,28889049,28933162,.,+,.,ID=gene-LOC101482776;Dbxref=GeneID:101482776;Name=LOC101482776;gbkey=Gene;gene=LOC101482776;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29136595,29192794,.,-,.,ID=gene-satb1;Dbxref=GeneID:101481898;Name=satb1;gbkey=Gene;gene=satb1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29231056,29236315,.,+,.,ID=gene-LOC101481612;Dbxref=GeneID:101481612;Name=LOC101481612;gbkey=Gene;gene=LOC101481612;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29237666,29249149,.,-,.,ID=gene-efhb;Dbxref=GeneID:101481028;Name=efhb;gbkey=Gene;gene=efhb;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29249300,29258729,.,+,.,ID=gene-LOC101481330;Dbxref=GeneID:101481330;Name=LOC101481330;gbkey=Gene;gene=LOC101481330;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29286694,29393524,.,-,.,ID=gene-znf385d;Dbxref=GeneID:101480749;Name=znf385d;gbkey=Gene;gene=znf385d;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,29511650,29547654,.,+,.,ID=gene-LOC101480459;Dbxref=GeneID:101480459;Name=LOC101480459;gbkey=Gene;gene=LOC101480459;gene_biotype=protein_coding
