SampleID,RunID,ReadLength,TotalBases,ProjectID,Instrument,LibraryID,LibraryLayout,LibrarySource,Platform,FileLocations,Organism,Ecogroup,File,ProjectID_2
SAMN06685750,SRR5438110,200,26994179940,RockSand_v1,Illumina HiSeq 2500,CL,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438110.unmapped_marked_adapters.bam,Copadichromis likomae,Utaka,,Streelman_McGrathData
SAMN06685766,SRR5438111,200,18333137406,RockSand_v1,Illumina HiSeq 2500,ML,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438111.unmapped_marked_adapters.bam,Mylochromis lateristriga,Shallow_Benthic,,Streelman_McGrathData
SAMN06685765,SRR5438112,200,16328188301,RockSand_v1,Illumina HiSeq 2500,DK,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438112.unmapped_marked_adapters.bam,Dimidiochromis kiwinge,Shallow_Benthic,,Streelman_McGrathData
SAMN06685764,SRR5438113,200,19916670079,RockSand_v1,Illumina HiSeq 2500,NP,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438113.unmapped_marked_adapters.bam,Nimbochromis polystigma,Shallow_Benthic,,Streelman_McGrathData
SAMN06685762,SRR5438114,200,24865956149,RockSand_v1,Illumina HiSeq 2500,DC,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438114.unmapped_marked_adapters.bam,Dimidiochromis compressiceps,Shallow_Benthic,,Streelman_McGrathData
SAMN06685761,SRR5438115,200,30280606260,RockSand_v1,Illumina HiSeq 2500,AB,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438115.unmapped_marked_adapters.bam,Aulonocara baenschi,Shallow_Benthic,,Streelman_McGrathData
SAMN06685760,SRR5438116,200,28673713773,RockSand_v1,Illumina HiSeq 2500,FR,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438116.unmapped_marked_adapters.bam,Fossorochromis rostratus,Shallow_Benthic,,Streelman_McGrathData
SAMN06685759,SRR5438117,200,33673378558,RockSand_v1,Illumina HiSeq 2500,AC,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438117.unmapped_marked_adapters.bam,Astatotilapia calliptera,Riverine,,Streelman_McGrathData
SAMN06685758,SRR5438118,200,35240325507,RockSand_v1,Illumina HiSeq 2500,TI,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438118.unmapped_marked_adapters.bam,Tramitichromis intermedius,Shallow_Benthic,,Streelman_McGrathData
SAMN06685757,SRR5438119,200,34039344188,RockSand_v1,Illumina HiSeq 2500,CV,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438119.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,Streelman_McGrathData
SAMN06685756,SRR5438120,200,17148834320,RockSand_v1,Illumina HiSeq 2500,TP,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438120.unmapped_marked_adapters.bam,Trematocranus placodon,Shallow_Benthic,,Streelman_McGrathData
SAMN06685755,SRR5438121,200,17424576603,RockSand_v1,Illumina HiSeq 2500,OA,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438121.unmapped_marked_adapters.bam,Otopharynx argyrosoma,Shallow/Deep_Benthic,,Streelman_McGrathData
SAMN06685753,SRR5438122,200,17041763096,RockSand_v1,Illumina HiSeq 2500,TF,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438122.unmapped_marked_adapters.bam,Taeniolethrinops furcicauda,Shallow_Benthic,,Streelman_McGrathData
SAMN06685751,SRR5438123,200,21054829822,RockSand_v1,Illumina HiSeq 2500,CM,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438123.unmapped_marked_adapters.bam,Copadichromis mloto,Utaka,,Streelman_McGrathData
SAMN06685749,SRR5438124,200,29993007970,RockSand_v1,Illumina HiSeq 2500,CN,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438124.unmapped_marked_adapters.bam,Ctenopharynx nitidus,Shallow_Benthic,,Streelman_McGrathData
SAMN06685712,SRR5438125,200,34754652551,RockSand_v1,Illumina HiSeq 2500,MC,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438125.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,Streelman_McGrathData
MZ_1_m,PM18_MZ_1_m_L1,502,0,ReferenceImprovement,Illumina NovaSeq,MZ_1_m_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_MZ_1_m_L1.unmapped_marked_adapters.bam,Maylandia zebra,Mbuna,,Streelman_McGrathData
MZ_1_m,PM18_MZ_1_m_L2,502,0,ReferenceImprovement,Illumina NovaSeq,MZ_1_m_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_MZ_1_m_L2.unmapped_marked_adapters.bam,Maylandia zebra,Mbuna,,Streelman_McGrathData
MZ_2_f,PM18_MZ_2_f_L1,502,0,ReferenceImprovement,Illumina NovaSeq,MZ_2_f_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_MZ_2_f_L1.unmapped_marked_adapters.bam,Maylandia zebra,Mbuna,,Streelman_McGrathData
MZ_2_f,PM18_MZ_2_f_L2,502,0,ReferenceImprovement,Illumina NovaSeq,MZ_2_f_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_MZ_2_f_L2.unmapped_marked_adapters.bam,Maylandia zebra,Mbuna,,Streelman_McGrathData
CV_1_m,PM18_CV_1_m_L1,502,0,ReferenceImprovement,Illumina NovaSeq,CV_1_m_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_CV_1_m_L1.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,Streelman_McGrathData
CV_1_m,PM18_CV_1_m_L2,502,0,ReferenceImprovement,Illumina NovaSeq,CV_1_m_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_CV_1_m_L2.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,Streelman_McGrathData
CV_2_f,PM18_CV_2_f_L1,502,0,ReferenceImprovement,Illumina NovaSeq,CV_2_f_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_CV_2_f_L1.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,Streelman_McGrathData
CV_2_f,PM18_CV_2_f_L2,502,0,ReferenceImprovement,Illumina NovaSeq,CV_2_f_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_CV_2_f_L2.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,Streelman_McGrathData
MC_1_m,PM18_MC_1_m_L1,502,0,ReferenceImprovement,Illumina NovaSeq,MC_1_m_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_MC_1_m_L1.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,Streelman_McGrathData
MC_1_m,PM18_MC_1_m_L2,502,0,ReferenceImprovement,Illumina NovaSeq,MC_1_m_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_MC_1_m_L2.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,Streelman_McGrathData
MC_2_f,PM18_MC_2_f_L1,502,0,ReferenceImprovement,Illumina NovaSeq,MC_2_f_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_MC_2_f_L1.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,Streelman_McGrathData
MC_2_f,PM18_MC_2_f_L2,502,0,ReferenceImprovement,Illumina NovaSeq,MC_2_f_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_MC_2_f_L2.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,Streelman_McGrathData
YH_1_m,PM18_YH_1_m_L1,502,0,ReferenceImprovement,Illumina NovaSeq,YH_1_m_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_YH_1_m_L1.unmapped_marked_adapters.bam,"Aulonocara Nkhata ""yellow head"" chitande",Deep_Benthic,,Streelman_McGrathData
YH_1_m,PM18_YH_1_m_L2,502,0,ReferenceImprovement,Illumina NovaSeq,YH_1_m_Library,PAIRED,GENOMIC,ILLUMINA,ReferenceImprovement/PM18_YH_1_m_L2.unmapped_marked_adapters.bam,"Aulonocara Nkhata ""yellow head"" chitande",Deep_Benthic,,Streelman_McGrathData
AG_2203_m,PM20_AG_2203_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,AG_2203_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_AG_2203_m_L001.unmapped_marked_adapters.bam,Aulonocara gertrudae,Deep_Benthic,,BrainDiversity_s1
AG_2203_m,PM20_AG_2203_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,AG_2203_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_AG_2203_m_L002.unmapped_marked_adapters.bam,Aulonocara gertrudae,Deep_Benthic,,BrainDiversity_s1
CJ_2204_m,PM20_CJ_2204_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,CJ_2204_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_CJ_2204_m_L001.unmapped_marked_adapters.bam,Copadichromis jacksoni,Utaka,,BrainDiversity_s1
CJ_2204_m,PM20_CJ_2204_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,CJ_2204_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_CJ_2204_m_L002.unmapped_marked_adapters.bam,Copadichromis jacksoni,Utaka,,BrainDiversity_s1
CK_1003_p,PM20_CK_1003_pm_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,CK_1003_p_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_CK_1003_pm_L001.unmapped_marked_adapters.bam,"Copadichromis sp. ""Kawanga"" (Makonde)",Utaka,,BrainDiversity_s1
CK_1003_p,PM20_CK_1003_pm_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,CK_1003_p_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_CK_1003_pm_L002.unmapped_marked_adapters.bam,"Copadichromis sp. ""Kawanga"" (Makonde)",Utaka,,BrainDiversity_s1
LA_3006_m,PM20_LA_3006_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,LA_3006_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_LA_3006_m_L001.unmapped_marked_adapters.bam,Lethrinops cf. albus,Shallow_Benthic,,BrainDiversity_s1
LA_3006_m,PM20_LA_3006_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,LA_3006_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_LA_3006_m_L002.unmapped_marked_adapters.bam,Lethrinops cf. albus,Shallow_Benthic,,BrainDiversity_s1
LI_3003_m,PM20_LI_3003_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,LI_3003_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_LI_3003_m_L001.unmapped_marked_adapters.bam,"Lethrinops sp. green face Manda (Lethrinops furcifer ""Manda"")",Shallow_Benthic,,BrainDiversity_s1
LI_3003_m,PM20_LI_3003_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,LI_3003_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_LI_3003_m_L002.unmapped_marked_adapters.bam,"Lethrinops sp. green face Manda (Lethrinops furcifer ""Manda"")",Shallow_Benthic,,BrainDiversity_s1
LM_4006_m,PM20_LM_4006_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,LM_4006_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_LM_4006_m_L001.unmapped_marked_adapters.bam,"Lethrinops sp. green Itungi (Lethrinops furcifer ""Itungi"")",Shallow_Benthic,,BrainDiversity_s1
LM_4006_m,PM20_LM_4006_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,LM_4006_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_LM_4006_m_L002.unmapped_marked_adapters.bam,"Lethrinops sp. green Itungi (Lethrinops furcifer ""Itungi"")",Shallow_Benthic,,BrainDiversity_s1
MF_2203_m,PM20_MF_2203_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,MF_2203_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_MF_2203_m_L001.unmapped_marked_adapters.bam,Metriaclima Fainzilberi (Lundo Is.),Mbuna,,BrainDiversity_s1
MF_2203_m,PM20_MF_2203_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,MF_2203_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_MF_2203_m_L002.unmapped_marked_adapters.bam,Metriaclima Fainzilberi (Lundo Is.),Mbuna,,BrainDiversity_s1
NL_1101_f,PM20_NL_1101_f_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,NL_1101_f_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_NL_1101_f_L001.unmapped_marked_adapters.bam,Nimbochromis livingstoni,Shallow_Benthic,,BrainDiversity_s1
NL_1101_f,PM20_NL_1101_f_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,NL_1101_f_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_NL_1101_f_L002.unmapped_marked_adapters.bam,Nimbochromis livingstoni,Shallow_Benthic,,BrainDiversity_s1
NP_2002_f,PM20_NP_2002_f_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,NP_2002_f_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_NP_2002_f_L001.unmapped_marked_adapters.bam,Nimbochromis polystigma,Shallow_Benthic,,BrainDiversity_s1
NP_2002_f,PM20_NP_2002_f_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,NP_2002_f_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_NP_2002_f_L002.unmapped_marked_adapters.bam,Nimbochromis polystigma,Shallow_Benthic,,BrainDiversity_s1
PF_1001_m,PM20_PF_1001_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,PF_1001_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_PF_1001_m_L001.unmapped_marked_adapters.bam,Protomelas fenestratus,Shallow_Benthic,,BrainDiversity_s1
PF_1001_m,PM20_PF_1001_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,PF_1001_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_PF_1001_m_L002.unmapped_marked_adapters.bam,Protomelas fenestratus,Shallow_Benthic,,BrainDiversity_s1
PT_2003_m,PM20_PT_2003_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,PT_2003_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_PT_2003_m_L001.unmapped_marked_adapters.bam,Protomelas taeniolatus,Shallow_Benthic,,BrainDiversity_s1
PT_2003_m,PM20_PT_2003_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,PT_2003_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_PT_2003_m_L002.unmapped_marked_adapters.bam,Protomelas taeniolatus,Shallow_Benthic,,BrainDiversity_s1
SF_2002_m,PM20_SF_2002_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,SF_2002_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_SF_2002_m_L001.unmapped_marked_adapters.bam,Sciaenochromis fryeri,Deep_Benthic,,BrainDiversity_s1
SF_2002_m,PM20_SF_2002_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,SF_2002_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_SF_2002_m_L002.unmapped_marked_adapters.bam,Sciaenochromis fryeri,Deep_Benthic,,BrainDiversity_s1
SM_3006_m,PM20_SM_3006_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,SM_3006_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_SM_3006_m_L001.unmapped_marked_adapters.bam,Stigmatochromis modestus,Shallow_Benthic,,BrainDiversity_s1
SM_3006_m,PM20_SM_3006_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,SM_3006_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_SM_3006_m_L002.unmapped_marked_adapters.bam,Stigmatochromis modestus,Shallow_Benthic,,BrainDiversity_s1
TM_1101_m,PM20_TM_1101_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,TM_1101_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_TM_1101_m_L001.unmapped_marked_adapters.bam,"Tropheops sp. ""Mauve Yellow"" (Tanzania)",Mbuna,,BrainDiversity_s1
TM_1101_m,PM20_TM_1101_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,TM_1101_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_TM_1101_m_L002.unmapped_marked_adapters.bam,"Tropheops sp. ""Mauve Yellow"" (Tanzania)",Mbuna,,BrainDiversity_s1
TO_2407_m,PM20_TO_2407_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,TO_2407_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_TO_2407_m_L001.unmapped_marked_adapters.bam,"Tropheops sp. ""Olive Tiger""",Mbuna,,BrainDiversity_s1
TO_2407_m,PM20_TO_2407_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,TO_2407_m_Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_TO_2407_m_L002.unmapped_marked_adapters.bam,"Tropheops sp. ""Olive Tiger""",Mbuna,,BrainDiversity_s1
YH_002_m_,PM20_YH_002_m_L001,302,0,BrainDiversity_s1,Illumina NovaSeq,YH_002_m__Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_YH_002_m_L001.unmapped_marked_adapters.bam,"Aulonocara Nkhata ""yellow head"" chitande",Deep_Benthic,,BrainDiversity_s1
YH_002_m_,PM20_YH_002_m_L002,302,0,BrainDiversity_s1,Illumina NovaSeq,YH_002_m__Library,PAIRED,GENOMIC,ILLUMINA,BrainDiversity_s1/PM20_YH_002_m_L002.unmapped_marked_adapters.bam,"Aulonocara Nkhata ""yellow head"" chitande",Deep_Benthic,,BrainDiversity_s1
1B11,JTS09-1B11_S11_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-1B11_S11,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1B11_S11_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1B11,JTS09-1B11_S11_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-1B11_S11,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1B11_S11_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1B18,JTS09-1B18_S16_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-1B18_S16,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1B18_S16_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1B18,JTS09-1B18_S16_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-1B18_S16,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1B18_S16_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1B4,JTS09-1B4_S1_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-1B4_S1,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1B4_S1_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1B4,JTS09-1B4_S1_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-1B4_S1,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1B4_S1_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1B5,JTS09-1B5_S6_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-1B5_S6,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1B5_S6_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1B5,JTS09-1B5_S6_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-1B5_S6,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1B5_S6_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1C11,JTS09-1C11_S31_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-1C11_S31,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1C11_S31_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1C11,JTS09-1C11_S31_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-1C11_S31,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1C11_S31_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1C17,JTS09-1C17_S35_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-1C17_S35,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1C17_S35_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1C17,JTS09-1C17_S35_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-1C17_S35,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1C17_S35_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1C4,JTS09-1C4_S21_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-1C4_S21,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1C4_S21_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1C4,JTS09-1C4_S21_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-1C4_S21,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1C4_S21_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1C5,JTS09-1C5_S26_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-1C5_S26,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1C5_S26_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
1C5,JTS09-1C5_S26_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-1C5_S26,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-1C5_S26_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2B10,JTS09-2B10_S2_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-2B10_S2,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2B10_S2_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2B10,JTS09-2B10_S2_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-2B10_S2,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2B10_S2_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2B13,JTS09-2B13_S7_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-2B13_S7,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2B13_S7_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2B13,JTS09-2B13_S7_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-2B13_S7,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2B13_S7_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2B17,JTS09-2B17_S12_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-2B17_S12,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2B17_S12_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2B17,JTS09-2B17_S12_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-2B17_S12,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2B17_S12_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2B19,JTS09-2B19_S17_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-2B19_S17,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2B19_S17_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2B19,JTS09-2B19_S17_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-2B19_S17,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2B19_S17_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2C10,JTS09-2C10_S22_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-2C10_S22,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2C10_S22_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2C10,JTS09-2C10_S22_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-2C10_S22,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2C10_S22_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2C14,JTS09-2C14_S27_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-2C14_S27,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2C14_S27_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2C14,JTS09-2C14_S27_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-2C14_S27,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2C14_S27_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2C18,JTS09-2C18_S32_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-2C18_S32,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2C18_S32_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2C18,JTS09-2C18_S32_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-2C18_S32,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2C18_S32_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2C19,JTS09-2C19_S36_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-2C19_S36,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2C19_S36_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
2C19,JTS09-2C19_S36_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-2C19_S36,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-2C19_S36_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3B2,JTS09-3B2_S3_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-3B2_S3,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3B2_S3_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3B2,JTS09-3B2_S3_L002,302,0,BigBrain,Illumina NovaSeq,JTS09-3B2_S3,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3B2_S3_L002.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
3B6,JTS09-3B6_S8_L001,302,0,BigBrain,Illumina NovaSeq,JTS09-3B6_S8,PAIRED,GENOMIC,ILLUMINA,BigBrain/JTS09-3B6_S8_L001.unmapped_marked_adapters.bam,Mchenga conophoros,Utaka,,MC_males
